           0  -1.223074   0.000  0.000  0.000  17 10 5.427887
       10000  -1.254721   0.113  0.296  0.000  16 11 5.957427
       20000  -1.308766   0.116  0.293  0.000  17 11 2.155123
       30000  -1.227743   0.117  0.292  0.000  17 12 1.969844
       40000  -1.233190   0.120  0.293  0.000  15 12 13.257915
       50000  -1.260884   0.119  0.292  0.000  15 11 26.402371
       60000  -1.235041   0.120  0.293  0.000  17 12 1.969844
       70000  -1.304580   0.120  0.292  0.000  16 10 17.934694
       80000  -1.280142   0.119  0.291  0.000  16 11 5.957427
       90000  -1.252953   0.118  0.290  0.000  14 12 63.265448
      100000  -1.268458   0.119  0.291  0.000  14 12 63.265448
      110000  -1.283453   0.119  0.291  0.000  14 12 63.265448
      120000  -1.264355   0.119  0.292  0.000  15 11 26.402371
      130000  -1.231653   0.119  0.292  0.000  15 11 26.402371
      140000  -1.262609   0.119  0.292  0.000  15 11 26.402371
      150000  -1.318224   0.117  0.291  0.000  18 11 1.606249
      160000  -1.319878   0.116  0.290  0.000  18 12 2.166400
      170000  -1.258097   0.115  0.289  0.000  17 12 1.969844
      180000  -1.295744   0.115  0.289  0.000  18 12 2.166400
      190000  -1.320621   0.114  0.288  0.000  17 11 2.155123
      200000  -1.299299   0.114  0.288  0.000  17  9 26.287316
      210000  -1.295215   0.114  0.288  0.000  16 12 4.075264
      220000  -1.318956   0.113  0.287  0.000  17 10 5.427887
      230000  -1.360103   0.112  0.287  0.000  15 12 13.257915
      240000  -1.324139   0.111  0.286  0.000  16 11 5.957427
      250000  -1.299106   0.111  0.286  0.000  16 10 17.934694
      260000  -1.339736   0.110  0.286  0.000  15 11 26.402371
      270000  -1.321823   0.110  0.286  0.000  18 12 2.166400
      280000  -1.291691   0.109  0.285  0.000  17 11 2.155123
      290000  -1.299031   0.109  0.285  0.000  17 12 1.969844
      300000  -1.277922   0.109  0.285  0.000  18 12 2.166400
      310000  -1.346369   0.108  0.285  0.000  18 12 2.166400
      320000  -1.328462   0.108  0.284  0.000  18 12 2.166400
      330000  -1.287863   0.108  0.284  0.000  18 12 2.166400
      340000  -1.347034   0.108  0.284  0.000  17 12 1.969844
      350000  -1.276386   0.107  0.284  0.000  14 12 63.265448
      360000  -1.280100   0.107  0.284  0.000  15 11 26.402371
      370000  -1.306569   0.108  0.284  0.000  18 12 2.166400
      380000  -1.285568   0.108  0.284  0.000  17 10 5.427887
      390000  -1.336373   0.108  0.283  0.000  18  9 9.240957
      400000  -1.335028   0.107  0.283  0.000  16 11 5.957427
      410000  -1.264945   0.107  0.283  0.000  17 11 2.155123
      420000  -1.222185   0.107  0.283  0.000  18 11 1.606249
      430000  -1.313723   0.107  0.283  0.000  18  8 100.370402
      440000  -1.309147   0.107  0.283  0.000  15 11 26.402371
      450000  -1.341593   0.107  0.283  0.000  17 10 5.427887
      460000  -1.272203   0.107  0.283  0.000  18 11 1.606249
      470000  -1.254909   0.107  0.283  0.000  18  9 9.240957
      480000  -1.250607   0.108  0.283  0.000  16 10 17.934694
      490000  -1.225940   0.108  0.284  0.000  17  9 26.287316
      500000  -1.244140   0.109  0.284  0.000  16 10 17.934694
      510000  -1.259906   0.109  0.284  0.000  16 10 17.934694
      520000  -1.321776   0.109  0.285  0.000  18 10 2.625854
      530000  -1.265256   0.109  0.285  0.000  18  8 100.370402
      540000  -1.274663   0.109  0.285  0.000  17  9 26.287316
      550000  -1.227958   0.109  0.285  0.000  15 11 26.402371
      560000  -1.198963   0.109  0.285  0.000  16 11 5.957427
      570000  -1.300465   0.109  0.285  0.000  16 11 5.957427
      580000  -1.291629   0.109  0.285  0.000  16 10 17.934694
      590000  -1.326779   0.108  0.285  0.000  15 11 26.402371
      600000  -1.256217   0.108  0.285  0.000  16 10 17.934694
      610000  -1.310062   0.108  0.285  0.000  17 11 2.155123
      620000  -1.279769   0.107  0.285  0.000  16 10 17.934694
      630000  -1.335570   0.107  0.285  0.000  17 10 5.427887
      640000  -1.233593   0.107  0.285  0.000  17 10 5.427887
      650000  -1.261623   0.107  0.285  0.000  16 10 17.934694
      660000  -1.232810   0.108  0.285  0.000  16 10 17.934694
      670000  -1.260333   0.108  0.285  0.000  16 10 17.934694
      680000  -1.171353   0.108  0.286  0.000  18 10 2.625854
      690000  -1.308033   0.108  0.286  0.000  15 11 26.402371
      700000  -1.357331   0.108  0.285  0.000  17 12 1.969844
      710000  -1.342952   0.108  0.285  0.000  15 12 13.257915
      720000  -1.309773   0.108  0.285  0.000  14 12 63.265448
      730000  -1.335114   0.107  0.285  0.000  17 12 1.969844
      740000  -1.262920   0.107  0.285  0.000  16 10 17.934694
      750000  -1.296423   0.108  0.285  0.000  17 10 5.427887
      760000  -1.243952   0.108  0.285  0.000  16 10 17.934694
      770000  -1.215093   0.108  0.285  0.000  17  9 26.287316
      780000  -1.227678   0.109  0.285  0.000  15 11 26.402371
      790000  -1.264680   0.109  0.286  0.000  17 11 2.155123
      800000  -1.247208   0.109  0.286  0.000  15 11 26.402371
      810000  -1.318198   0.109  0.286  0.000  18 12 2.166400
      820000  -1.282093   0.109  0.286  0.000  14 12 63.265448
      830000  -1.228184   0.109  0.286  0.000  16 13 5.782541
      840000  -1.340337   0.109  0.286  0.000  14 12 63.265448
      850000  -1.225431   0.109  0.286  0.000  14 12 63.265448
      860000  -1.270900   0.109  0.286  0.000  15 12 13.257915
      870000  -1.308779   0.109  0.286  0.000  17 13 8.747717
      880000  -1.289457   0.110  0.286  0.000  17 13 8.747717
      890000  -1.250713   0.110  0.286  0.000  17 13 8.747717
      900000  -1.296673   0.110  0.286  0.000  17 13 8.747717
      910000  -1.240402   0.110  0.286  0.000  15 13 8.478289
      920000  -1.222598   0.110  0.286  0.000  15 12 13.257915
      930000  -1.294681   0.110  0.286  0.000  16 12 4.075264
      940000  -1.245254   0.110  0.286  0.000  16 12 4.075264
