           0  -1.356832   0.000  0.000  0.000  22  9 219.771567
       10000  -1.308113   0.087  0.275  0.000  22  9 219.771567
       20000  -1.333197   0.086  0.274  0.000  21  8 1.691373
       30000  -1.266885   0.086  0.274  0.000  22  9 219.771567
       40000  -1.213215   0.090  0.278  0.000  22  9 219.771567
       50000  -1.300670   0.091  0.279  0.000  22  9 219.771567
       60000  -1.257854   0.092  0.279  0.000  22  9 219.771567
       70000  -1.280749   0.093  0.280  0.000  22  9 219.771567
       80000  -1.268758   0.092  0.279  0.000  22  9 219.771567
       90000  -1.328393   0.091  0.278  0.000  22  9 219.771567
      100000  -1.245085   0.091  0.278  0.000  22  9 219.771567
      110000  -1.274900   0.091  0.278  0.000  19  8 18.760825
      120000  -1.315294   0.091  0.278  0.000  22  9 219.771567
      130000  -1.292909   0.091  0.278  0.000  22  9 219.771567
      140000  -1.318474   0.091  0.278  0.000  22  9 219.771567
      150000  -1.306129   0.092  0.278  0.000  23  8 197.501119
      160000  -1.327637   0.092  0.278  0.000  23  8 197.501119
      170000  -1.278949   0.091  0.278  0.000  23  8 197.501119
      180000  -1.313543   0.091  0.278  0.000  23  8 197.501119
      190000  -1.278912   0.091  0.278  0.000  23  8 197.501119
      200000  -1.265551   0.091  0.278  0.000  23  8 197.501119
      210000  -1.335691   0.091  0.277  0.000  23  8 197.501119
      220000  -1.299926   0.091  0.277  0.000  23  5 2.397367
      230000  -1.320540   0.091  0.277  0.000  23  8 197.501119
      240000  -1.281577   0.091  0.277  0.000  23  8 197.501119
      250000  -1.314839   0.091  0.277  0.000  23  8 197.501119
      260000  -1.289538   0.091  0.277  0.000  23  8 197.501119
      270000  -1.273011   0.091  0.278  0.000  22  7 1.230016
      280000  -1.329479   0.091  0.278  0.000  23  8 197.501119
      290000  -1.325851   0.091  0.278  0.000  23  8 197.501119
      300000  -1.322894   0.091  0.278  0.000  23  8 197.501119
      310000  -1.347213   0.091  0.278  0.000  23  8 197.501119
      320000  -1.279378   0.091  0.277  0.000  23  8 197.501119
      330000  -1.337817   0.091  0.277  0.000  23  8 197.501119
      340000  -1.296383   0.091  0.278  0.000  23  6 1.000000
      350000  -1.341145   0.091  0.278  0.000  23  8 197.501119
      360000  -1.250285   0.091  0.278  0.000  23  8 197.501119
      370000  -1.289757   0.091  0.278  0.000  23  8 197.501119
      380000  -1.320685   0.091  0.278  0.000  23  8 197.501119
      390000  -1.253574   0.091  0.278  0.000  21  6 8.694610
      400000  -1.303154   0.091  0.278  0.000  21  7 3.075382
      410000  -1.224089   0.092  0.278  0.000  22  6 1.830562
      420000  -1.309327   0.092  0.279  0.000  23  7 1.306774
      430000  -1.358830   0.092  0.279  0.000  23  6 1.000000
      440000  -1.328285   0.092  0.279  0.000  22  7 1.230016
      450000  -1.320566   0.092  0.279  0.000  23  7 1.306774
      460000  -1.298588   0.092  0.279  0.000  22  6 1.830562
      470000  -1.280443   0.092  0.280  0.000  22  4 75.130577
      480000  -1.268790   0.093  0.280  0.000  20  6 85.209794
      490000  -1.291730   0.093  0.280  0.000  20  6 85.209794
      500000  -1.305156   0.093  0.280  0.000  21  6 8.694610
      510000  -1.335997   0.093  0.280  0.000  22  8 2.038811
      520000  -1.303571   0.093  0.280  0.000  22  7 1.230016
      530000  -1.330422   0.093  0.280  0.000  20  8 3.962911
      540000  -1.233401   0.093  0.280  0.000  20  7 16.306098
      550000  -1.280900   0.093  0.280  0.000  19  7 135.255462
      560000  -1.318351   0.093  0.280  0.000  22  7 1.230016
      570000  -1.308303   0.093  0.281  0.000  22  7 1.230016
      580000  -1.262974   0.094  0.281  0.000  20  7 16.306098
      590000  -1.256501   0.094  0.281  0.000  19  7 135.255462
      600000  -1.277124   0.094  0.281  0.000  18  8 100.370402
      610000  -1.272822   0.094  0.281  0.000  21  7 3.075382
      620000  -1.248545   0.094  0.282  0.000  20  7 16.306098
      630000  -1.300250   0.095  0.282  0.000  19  9 3.886057
      640000  -1.308918   0.095  0.282  0.000  20  9 2.139219
      650000  -1.315986   0.095  0.282  0.000  21  9 2.391178
      660000  -1.334193   0.095  0.281  0.000  19  9 3.886057
      670000  -1.212844   0.095  0.282  0.000  18  8 100.370402
      680000  -1.229760   0.095  0.282  0.000  19  7 135.255462
      690000  -1.257839   0.095  0.282  0.000  19  7 135.255462
      700000  -1.268038   0.096  0.282  0.000  19  8 18.760825
      710000  -1.275990   0.096  0.282  0.000  20  9 2.139219
      720000  -1.305708   0.096  0.282  0.000  21  9 2.391178
      730000  -1.249070   0.096  0.282  0.000  21  8 1.691373
      740000  -1.202250   0.096  0.282  0.000  20  8 3.962911
      750000  -1.312029   0.096  0.282  0.000  20  7 16.306098
      760000  -1.313434   0.096  0.283  0.000  19  8 18.760825
      770000  -1.325854   0.096  0.283  0.000  21  9 2.391178
      780000  -1.272672   0.096  0.283  0.000  20  7 16.306098
      790000  -1.225428   0.096  0.283  0.000  20  8 3.962911
      800000  -1.271650   0.096  0.283  0.000  19  7 135.255462
      810000  -1.264556   0.096  0.283  0.000  19  8 18.760825
      820000  -1.252494   0.096  0.283  0.000  19  8 18.760825
      830000  -1.262331   0.097  0.283  0.000  19  8 18.760825
      840000  -1.251384   0.097  0.284  0.000  19  9 3.886057
      850000  -1.259465   0.097  0.284  0.000  21  9 2.391178
      860000  -1.257796   0.097  0.284  0.000  21  9 2.391178
      870000  -1.318443   0.097  0.284  0.000  21  9 2.391178
      880000  -1.181087   0.097  0.284  0.000  18  8 100.370402
      890000  -1.279358   0.097  0.284  0.000  21  9 2.391178
      900000  -1.178274   0.097  0.284  0.000  20  8 3.962911
      910000  -1.245165   0.097  0.284  0.000  18  9 9.240957
      920000  -1.270183   0.097  0.284  0.000  21 10 389.707955
      930000  -1.285802   0.097  0.284  0.000  21 10 389.707955
      940000  -1.289094   0.097  0.284  0.000  21 10 389.707955
      950000  -1.271167   0.097  0.284  0.000  21 10 389.707955
      960000  -1.313979   0.097  0.284  0.000  21 10 389.707955
      970000  -1.348881   0.097  0.284  0.000  20 10 3.169728
      980000  -1.326299   0.097  0.284  0.000  21 10 389.707955
      990000  -1.302074   0.097  0.284  0.000  21 10 389.707955
     1000000  -1.271848   0.097  0.284  0.000  21 10 389.707955
     1010000  -1.342163   0.097  0.283  0.000  20 10 3.169728
     1020000  -1.330121   0.097  0.283  0.000  21 10 389.707955
     1030000  -1.279180   0.096  0.283  0.000  21 10 389.707955
     1040000  -1.296431   0.096  0.283  0.000  21 10 389.707955
     1050000  -1.301108   0.096  0.283  0.000  21 10 389.707955
     1060000  -1.282873   0.097  0.283  0.000  20  9 2.139219
     1070000  -1.257515   0.097  0.283  0.000  20 10 3.169728
     1080000  -1.280519   0.097  0.283  0.000  19  9 3.886057
     1090000  -1.243685   0.097  0.283  0.000  19  8 18.760825
     1100000  -1.304343   0.097  0.283  0.000  19 11 3.618634
     1110000  -1.339785   0.097  0.283  0.000  19 10 2.048566
     1120000  -1.246918   0.097  0.283  0.000  18 10 2.625854
     1130000  -1.237372   0.098  0.283  0.000  19  9 3.886057
     1140000  -1.253213   0.098  0.283  0.000  16 11 5.957427
     1150000  -1.301943   0.098  0.283  0.000  19 11 3.618634
     1160000  -1.327652   0.098  0.283  0.000  18  8 100.370402
     1170000  -1.290769   0.098  0.283  0.000  18 10 2.625854
     1180000  -1.271836   0.098  0.283  0.000  19 10 2.048566
     1190000  -1.306104   0.098  0.283  0.000  19 11 3.618634
     1200000  -1.276617   0.098  0.283  0.000  17  9 26.287316
