           0  -1.278974   0.000  0.000  0.000  14 11 309785.236763
       10000  -1.226718   0.127  0.293  0.000  14 10 541215.459209
       20000  -1.287407   0.126  0.293  0.000  16 11 8797.517014
       30000  -1.269551   0.122  0.291  0.000  17  9 8461.184968
       40000  -1.274089   0.122  0.291  0.000  17 11 3179.382491
       50000  -1.269904   0.118  0.289  0.000  17 10 3256.427315
       60000  -1.254465   0.118  0.289  0.000  16 10 12502.114939
       70000  -1.298473   0.118  0.289  0.000  16 10 12502.114939
       80000  -1.299462   0.118  0.289  0.000  17 11 3179.382491
       90000  -1.276671   0.119  0.290  0.000  17 10 3256.427315
      100000  -1.274459   0.119  0.290  0.000  13 11 3233605.232219
      110000  -1.331691   0.120  0.289  0.000  14 10 541215.459209
      120000  -1.317456   0.120  0.289  0.000  17 10 3256.427315
      130000  -1.274853   0.119  0.289  0.000  17 10 3256.427315
      140000  -1.236146   0.120  0.289  0.000  17 10 3256.427315
      150000  -1.220584   0.120  0.289  0.000  16 11 8797.517014
      160000  -1.275158   0.120  0.290  0.000  17  9 8461.184968
      170000  -1.162594   0.120  0.290  0.000  15  9 264879.187772
      180000  -1.201472   0.121  0.291  0.000  17 10 3256.427315
      190000  -1.242154   0.122  0.292  0.000  14 11 309785.236763
      200000  -1.293524   0.122  0.292  0.000  16 11 8797.517014
      210000  -1.305112   0.122  0.292  0.000  15 10 69628.936367
      220000  -1.306074   0.121  0.292  0.000  18 11 2197.911154
      230000  -1.290534   0.121  0.292  0.000  18 11 2197.911154
      240000  -1.247611   0.121  0.292  0.000  16 10 12502.114939
      250000  -1.189026   0.122  0.292  0.000  13 11 3233605.232219
      260000  -1.271183   0.122  0.292  0.000  16 10 12502.114939
      270000  -1.279076   0.121  0.292  0.000  15 11 42450.017987
      280000  -1.256820   0.121  0.292  0.000  16  9 41382.518352
      290000  -1.255364   0.121  0.292  0.000  15 10 69628.936367
      300000  -1.192522   0.120  0.292  0.000  17 11 3179.382491
      310000  -1.224503   0.120  0.292  0.000  16 11 8797.517014
      320000  -1.217055   0.121  0.292  0.000  15 10 69628.936367
      330000  -1.231024   0.121  0.292  0.000  17 12 5898.834047
      340000  -1.244868   0.121  0.292  0.000  13 11 3233605.232219
      350000  -1.271619   0.121  0.293  0.000  14 12 309950.228888
      360000  -1.244882   0.121  0.293  0.000  13 12 3025794.037824
      370000  -1.243024   0.122  0.293  0.000  14 11 309785.236763
      380000  -1.228490   0.123  0.294  0.000  13 11 3233605.232219
      390000  -1.185160   0.123  0.294  0.000  13 11 3233605.232219
      400000  -1.228411   0.124  0.294  0.000  14 11 309785.236763
      410000  -1.224369   0.124  0.295  0.000  16 10 12502.114939
      420000  -1.227230   0.124  0.295  0.000  13 11 3233605.232219
      430000  -1.279776   0.124  0.295  0.000  15 12 50175.964231
      440000  -1.384097   0.124  0.294  0.000  17 12 5898.834047
      450000  -1.330075   0.123  0.294  0.000  15 11 42450.017987
      460000  -1.293677   0.123  0.294  0.000  18 11 2197.911154
      470000  -1.242668   0.123  0.294  0.000  17  9 8461.184968
      480000  -1.229029   0.123  0.294  0.000  15 10 69628.936367
      490000  -1.273547   0.123  0.294  0.000  18  9 2290.926329
      500000  -1.213939   0.123  0.294  0.000  17  8 53878.100471
      510000  -1.291963   0.123  0.294  0.000  16 10 12502.114939
      520000  -1.260432   0.123  0.294  0.000  16  9 41382.518352
      530000  -1.205738   0.123  0.294  0.000  16  9 41382.518352
      540000  -1.282729   0.123  0.294  0.000  17 10 3256.427315
      550000  -1.295830   0.124  0.294  0.000  17  8 53878.100471
      560000  -1.296623   0.123  0.294  0.000  17  9 8461.184968
      570000  -1.269366   0.123  0.294  0.000  15  9 264879.187772
      580000  -1.302570   0.123  0.294  0.000  18  9 2290.926329
      590000  -1.219635   0.123  0.294  0.000  17 10 3256.427315
      600000  -1.287086   0.123  0.294  0.000  16  9 41382.518352
      610000  -1.270260   0.123  0.294  0.000  17 11 3179.382491
      620000  -1.261692   0.123  0.294  0.000  16  9 41382.518352
      630000  -1.176770   0.123  0.294  0.000  15  9 264879.187772
      640000  -1.258384   0.123  0.294  0.000  17  8 53878.100471
      650000  -1.235417   0.123  0.294  0.000  17  9 8461.184968
      660000  -1.260188   0.123  0.295  0.000  16  9 41382.518352
      670000  -1.261092   0.123  0.295  0.000  15 10 69628.936367
      680000  -1.303130   0.123  0.295  0.000  17 10 3256.427315
      690000  -1.285719   0.123  0.295  0.000  16 11 8797.517014
      700000  -1.260756   0.123  0.295  0.000  17 10 3256.427315
      710000  -1.256736   0.123  0.295  0.000  14 10 541215.459209
      720000  -1.218901   0.123  0.295  0.000  16 10 12502.114939
      730000  -1.238484   0.123  0.295  0.000  14 10 541215.459209
      740000  -1.276423   0.123  0.295  0.000  16 10 12502.114939
      750000  -1.287412   0.123  0.294  0.000  17 10 3256.427315
      760000  -1.323000   0.123  0.294  0.000  18 11 2197.911154
      770000  -1.237456   0.123  0.294  0.000  16  9 41382.518352
      780000  -1.267553   0.123  0.294  0.000  17 10 3256.427315
      790000  -1.308538   0.123  0.294  0.000  18 11 2197.911154
      800000  -1.195448   0.123  0.294  0.000  14 11 309785.236763
      810000  -1.284787   0.122  0.294  0.000  17  8 53878.100471
      820000  -1.222273   0.123  0.294  0.000  15  9 264879.187772
      830000  -1.312735   0.123  0.294  0.000  17  9 8461.184968
      840000  -1.281503   0.122  0.294  0.000  16  9 41382.518352
      850000  -1.285252   0.122  0.294  0.000  15 11 42450.017987
      860000  -1.231422   0.122  0.294  0.000  15 11 42450.017987
      870000  -1.238195   0.122  0.294  0.000  13 11 3233605.232219
      880000  -1.317825   0.122  0.294  0.000  16 11 8797.517014
      890000  -1.247103   0.122  0.294  0.000  17 10 3256.427315
      900000  -1.200986   0.122  0.294  0.000  17  9 8461.184968
      910000  -1.219167   0.122  0.294  0.000  17  9 8461.184968
      920000  -1.237354   0.122  0.294  0.000  16 10 12502.114939
      930000  -1.196533   0.122  0.294  0.000  14 10 541215.459209
      940000  -1.233576   0.122  0.294  0.000  18 10 1222.230074
      950000  -1.228721   0.122  0.294  0.000  18 10 1222.230074
      960000  -1.316342   0.122  0.294  0.000  18 10 1222.230074
      970000  -1.249366   0.122  0.294  0.000  17 10 3256.427315
      980000  -1.222506   0.121  0.294  0.000  17  9 8461.184968
      990000  -1.205071   0.121  0.294  0.000  16  8 358550.814455
     1000000  -1.193006   0.121  0.294  0.000  15 10 69628.936367
     1010000  -1.225549   0.121  0.295  0.000  16  8 358550.814455
     1020000  -1.265000   0.121  0.295  0.000  16  9 41382.518352
     1030000  -1.305810   0.121  0.295  0.000  15 10 69628.936367
     1040000  -1.267006   0.121  0.294  0.000  15 10 69628.936367
     1050000  -1.260730   0.121  0.294  0.000  14 10 541215.459209
     1060000  -1.212055   0.121  0.295  0.000  14 10 541215.459209
     1070000  -1.231698   0.121  0.295  0.000  15  9 264879.187772
